settlement_id,utr,settle_date,gross,fee,gst,net,order_id
SETL-114,UTR-31681192,2026-01-23,25416.00,465.11,83.71,24490.18,ORD-1447
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1014
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1076
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1138
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1200
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1262
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1324
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1386
SETL-115,UTR-48527596,2026-01-26,13231.00,242.12,43.58,12945.30,ORD-1448
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1015
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1077
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1139
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1201
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1263
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1325
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1387
SETL-116,UTR-41563687,2026-01-27,19218.00,351.68,63.30,18803.02,ORD-1449
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1016
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1078
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1140
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1202
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1264
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1326
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1388
SETL-117,UTR-14449728,2026-01-28,20278.00,371.08,66.79,19840.13,ORD-1450
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1017
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1079
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1141
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1203
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1265
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1327
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1389
SETL-118,UTR-74697766,2026-01-29,23508.00,430.19,77.43,23000.38,ORD-1451
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1018
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1080
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1142
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1204
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1266
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1328
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1390
SETL-119,UTR-14307786,2026-01-30,27018.00,494.42,88.99,26434.59,ORD-1452
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1019
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1081
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1205
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1267
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1329
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1391
SETL-120,UTR-56210957,2026-01-31,18495.00,338.45,60.92,18095.63,ORD-1453
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1020
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1082
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1144
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1206
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1268
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1330
SETL-121,UTR-59522050,2026-02-02,17627.00,322.57,58.06,17246.37,ORD-1454
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1021
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1083
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1145
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1207
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1269
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1331
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1393
SETL-122,UTR-52421511,2026-02-03,30470.00,557.60,100.36,29812.04,ORD-1455
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1022
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1084
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1146
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1208
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1270
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1332
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1394
SETL-123,UTR-17904572,2026-02-04,21026.00,384.77,69.25,20571.98,ORD-1456
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1023
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1085
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1147
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1209
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1271
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1395
SETL-124,UTR-12918227,2026-02-05,18508.00,338.69,60.96,18108.35,ORD-1457
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1024
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1086
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1148
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1210
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1272
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1334
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1396
SETL-125,UTR-71291636,2026-02-06,16777.00,307.01,55.26,16414.73,ORD-1458
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1025
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1087
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1149
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1211
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1273
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1335
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1397
SETL-126,UTR-73314762,2026-02-07,26909.00,492.43,88.63,26327.94,ORD-1459
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1026
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1088
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1150
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1212
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1274
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1336
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1398
SETL-127,UTR-30933860,2026-02-09,18422.00,337.12,60.68,18024.20,ORD-1460
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1027
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1151
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1213
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1275
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1337
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1399
SETL-128,UTR-25826053,2026-02-10,10573.00,193.48,34.82,10344.70,ORD-1461
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1028
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1090
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1152
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1214
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1276
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1338
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1400
SETL-129,UTR-99733338,2026-02-11,19846.00,363.18,65.37,19417.45,ORD-1462
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1029
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1091
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1153
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1215
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1277
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1339
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1401
SETL-130,UTR-53525493,2026-02-12,17547.00,321.11,57.79,17168.10,ORD-1463
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1030
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1092
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1154
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1216
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1278
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1340
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1402
SETL-131,UTR-49070870,2026-02-13,26876.00,491.83,88.52,26295.65,ORD-1464
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1031
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1093
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1155
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1217
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1279
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1341
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1403
SETL-132,UTR-70918518,2026-02-16,16720.00,305.97,55.07,16358.96,ORD-1465
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1032
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1094
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1156
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1218
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1280
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1342
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1404
SETL-133,UTR-42205409,2026-02-17,21519.00,393.79,70.88,21054.33,ORD-1466
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1033
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1095
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1157
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1219
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1281
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1343
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1405
SETL-134,UTR-31908173,2026-02-18,26517.00,485.26,87.34,25944.40,ORD-1467
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1034
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1096
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1158
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1220
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1282
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1344
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1406
SETL-135,UTR-14500606,2026-02-19,20664.00,377.70,67.98,20218.32,ORD-1468
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1035
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1097
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1159
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1221
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1283
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1345
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1407
SETL-136,UTR-36980774,2026-02-20,22251.00,407.19,73.29,21770.52,ORD-1469
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1036
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1098
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1160
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1222
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1284
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1346
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1408
SETL-137,UTR-13346091,2026-02-21,22582.00,413.25,74.38,22094.37,ORD-1470
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1037
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1099
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1161
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1223
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1285
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1347
SETL-138,UTR-87137623,2026-02-23,24050.00,440.11,79.21,23530.68,ORD-1471
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1038
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1100
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1162
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1224
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1286
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1348
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1410
SETL-139,UTR-40933491,2026-02-24,22521.00,412.13,74.18,22034.69,ORD-1472
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1039
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1101
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1163
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1225
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1287
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1349
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1411
SETL-140,UTR-98109811,2026-02-25,30626.00,560.45,100.88,29964.67,ORD-1473
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1040
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1102
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1164
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1226
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1288
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1350
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1412
SETL-141,UTR-20496272,2026-02-26,24623.00,450.50,81.09,24091.41,ORD-1474
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1041
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1103
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1165
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1227
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1289
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1351
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1413
SETL-142,UTR-92890385,2026-02-27,29418.00,538.08,96.85,28783.07,ORD-1475
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1042
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1104
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1166
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1228
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1290
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1352
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1414
SETL-143,UTR-63830806,2026-03-02,18988.00,347.48,62.54,18577.98,ORD-1476
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1043
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1105
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1167
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1229
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1291
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1353
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1415
SETL-144,UTR-58889224,2026-03-03,23516.00,430.34,77.46,23008.20,ORD-1477
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1044
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1106
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1168
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1230
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1292
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1354
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1416
SETL-145,UTR-51854364,2026-03-04,12296.00,225.01,40.50,12030.49,ORD-1478
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1045
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1107
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1169
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1231
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1293
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1355
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1417
SETL-146,UTR-34759978,2026-03-05,24700.00,452.01,81.36,24166.63,ORD-1479
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1046
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1108
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1170
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1232
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1294
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1356
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1418
SETL-147,UTR-72818856,2026-03-06,17665.00,323.26,58.18,17283.56,ORD-1480
SETL-148,UTR-58514345,2026-03-07,25412.00,465.03,83.70,24863.27,ORD-1047
SETL-148,UTR-58514345,2026-03-07,25412.00,465.03,83.70,24863.27,ORD-1109
SETL-148,UTR-58514345,2026-03-07,25412.00,465.03,83.70,24863.27,ORD-1171
SETL-148,UTR-58514345,2026-03-07,25412.00,465.03,83.70,24863.27,ORD-1233
SETL-148,UTR-58514345,2026-03-07,25412.00,465.03,83.70,24863.27,ORD-1295
