order_id,amount,capture_date,status
ORD-1021,4280.00,2026-01-31,captured
ORD-1083,1290.00,2026-01-31,captured
ORD-1145,3853.00,2026-01-31,captured
ORD-1207,1965.00,2026-01-31,captured
ORD-1269,1208.00,2026-01-31,captured
ORD-1331,4696.00,2026-01-31,captured
ORD-1393,4795.00,2026-01-31,captured
ORD-1455,1163.00,2026-01-31,captured
ORD-1022,1966.00,2026-02-02,captured
ORD-1084,1472.00,2026-02-02,captured
ORD-1146,1805.00,2026-02-02,captured
ORD-1208,3447.00,2026-02-02,captured
ORD-1270,771.00,2026-02-02,captured
ORD-1332,2366.00,2026-02-02,captured
ORD-1394,1093.00,2026-02-02,captured
ORD-1456,3529.00,2026-02-02,captured
ORD-1023,3275.00,2026-02-03,captured
ORD-1085,1676.00,2026-02-03,captured
ORD-1147,2812.00,2026-02-03,captured
ORD-1209,2549.00,2026-02-03,captured
ORD-1271,4700.00,2026-02-03,captured
ORD-1333,1926.00,2026-02-03,captured
ORD-1395,2479.00,2026-02-03,authorized
ORD-1457,4572.00,2026-02-03,captured
ORD-1024,1179.00,2026-02-04,captured
ORD-1086,2924.00,2026-02-04,captured
ORD-1148,3604.00,2026-02-04,captured
ORD-1210,2200.00,2026-02-04,captured
ORD-1272,3606.00,2026-02-04,captured
ORD-1334,4793.00,2026-02-04,captured
ORD-1396,2552.00,2026-02-04,captured
ORD-1458,3971.00,2026-02-04,captured
ORD-1025,4831.00,2026-02-05,captured
ORD-1087,1926.00,2026-02-05,captured
ORD-1149,4104.00,2026-02-05,captured
ORD-1211,2741.00,2026-02-05,captured
ORD-1273,1864.00,2026-02-05,captured
ORD-1335,3828.00,2026-02-05,captured
ORD-1397,3154.00,2026-02-05,captured
ORD-1459,3578.00,2026-02-05,captured
ORD-1026,1219.00,2026-02-06,captured
ORD-1088,1955.00,2026-02-06,captured
ORD-1150,2093.00,2026-02-06,captured
ORD-1212,4294.00,2026-02-06,captured
ORD-1274,3399.00,2026-02-06,captured
ORD-1336,947.00,2026-02-06,captured
ORD-1398,3237.00,2026-02-06,captured
ORD-1460,2653.00,2026-02-06,captured
RFND-5003,-1021.00,2026-02-06,refund
ORD-1027,4342.00,2026-02-07,captured
ORD-1089,3857.00,2026-02-07,captured
ORD-1151,3611.00,2026-02-07,captured
ORD-1213,3634.00,2026-02-07,captured
ORD-1275,2396.00,2026-02-07,captured
ORD-1337,2238.00,2026-02-07,captured
ORD-1399,4560.00,2026-02-07,captured
ORD-1461,3179.00,2026-02-07,captured
RFND-5001,-271.00,2026-02-08,refund
ORD-1028,3091.00,2026-02-09,captured
ORD-1090,1692.00,2026-02-09,captured
ORD-1152,3259.00,2026-02-09,captured
ORD-1214,2004.00,2026-02-09,captured
ORD-1276,1819.00,2026-02-09,captured
ORD-1338,2480.00,2026-02-09,captured
ORD-1400,2049.00,2026-02-09,captured
ORD-1462,3325.00,2026-02-09,captured
ORD-1029,3798.00,2026-02-10,captured
ORD-1091,2200.00,2026-02-10,captured
ORD-1153,2119.00,2026-02-10,captured
ORD-1215,4425.00,2026-02-10,captured
ORD-1277,3286.00,2026-02-10,captured
ORD-1339,2628.00,2026-02-10,captured
ORD-1401,1294.00,2026-02-10,captured
ORD-1463,1455.00,2026-02-10,captured
ORD-1030,849.00,2026-02-11,captured
ORD-1092,3114.00,2026-02-11,captured
ORD-1154,3329.00,2026-02-11,captured
ORD-1216,4402.00,2026-02-11,captured
ORD-1278,932.00,2026-02-11,captured
ORD-1340,1842.00,2026-02-11,captured
ORD-1402,742.00,2026-02-11,captured
ORD-1464,2738.00,2026-02-11,captured
ORD-1031,2706.00,2026-02-12,captured
ORD-1093,4588.00,2026-02-12,captured
ORD-1155,535.00,2026-02-12,captured
ORD-1217,1888.00,2026-02-12,captured
ORD-1279,3304.00,2026-02-12,captured
ORD-1341,1269.00,2026-02-12,captured
ORD-1403,813.00,2026-02-12,captured
ORD-1465,4851.00,2026-02-12,captured
ORD-1032,562.00,2026-02-13,captured
ORD-1094,2416.00,2026-02-13,captured
ORD-1156,3410.00,2026-02-13,captured
ORD-1218,1112.00,2026-02-13,captured
ORD-1280,4072.00,2026-02-13,captured
ORD-1342,4061.00,2026-02-13,captured
ORD-1404,4077.00,2026-02-13,captured
ORD-1466,2494.00,2026-02-13,captured
ORD-1033,3983.00,2026-02-16,captured
ORD-1095,2610.00,2026-02-16,captured
ORD-1157,2919.00,2026-02-16,captured
ORD-1219,4855.00,2026-02-16,captured
ORD-1281,2040.00,2026-02-16,captured
ORD-1343,535.00,2026-02-16,captured
ORD-1405,1009.00,2026-02-16,captured
ORD-1467,1027.00,2026-02-16,captured
ORD-1034,2169.00,2026-02-17,captured
ORD-1096,1460.00,2026-02-17,captured
ORD-1158,2083.00,2026-02-17,captured
ORD-1220,2462.00,2026-02-17,captured
ORD-1282,3018.00,2026-02-17,captured
ORD-1344,735.00,2026-02-17,captured
ORD-1406,3082.00,2026-02-17,captured
ORD-1468,772.00,2026-02-17,captured
ORD-1035,3469.00,2026-02-18,captured
ORD-1097,3463.00,2026-02-18,captured
ORD-1159,1906.00,2026-02-18,captured
ORD-1221,4267.00,2026-02-18,captured
ORD-1283,1971.00,2026-02-18,captured
ORD-1345,2155.00,2026-02-18,captured
ORD-1407,2053.00,2026-02-18,captured
ORD-1469,2299.00,2026-02-18,captured
ORD-1036,4877.00,2026-02-19,captured
ORD-1098,2023.00,2026-02-19,captured
ORD-1160,2637.00,2026-02-19,captured
ORD-1222,4785.00,2026-02-19,captured
ORD-1284,1410.00,2026-02-19,captured
ORD-1346,1579.00,2026-02-19,captured
ORD-1408,909.00,2026-02-19,captured
ORD-1470,2687.00,2026-02-19,captured
ORD-1037,1162.00,2026-02-20,captured
ORD-1099,1093.00,2026-02-20,captured
ORD-1161,3913.00,2026-02-20,captured
ORD-1223,626.00,2026-02-20,captured
ORD-1285,1700.00,2026-02-20,captured
ORD-1347,1972.00,2026-02-20,captured
ORD-1409,2899.00,2026-02-20,captured
ORD-1471,3171.00,2026-02-20,captured
ORD-1038,4285.00,2026-02-21,captured
ORD-1100,4606.00,2026-02-21,captured
ORD-1162,2394.00,2026-02-21,captured
ORD-1224,1440.00,2026-02-21,captured
ORD-1286,4567.00,2026-02-21,captured
ORD-1348,2961.00,2026-02-21,captured
ORD-1410,2016.00,2026-02-21,captured
ORD-1472,1339.00,2026-02-21,captured
ORD-1039,4748.00,2026-02-23,captured
ORD-1101,2856.00,2026-02-23,captured
ORD-1163,3844.00,2026-02-23,failed
ORD-1225,3201.00,2026-02-23,captured
ORD-1287,4770.00,2026-02-23,captured
ORD-1349,1001.00,2026-02-23,captured
ORD-1411,2697.00,2026-02-23,captured
ORD-1473,2719.00,2026-02-23,captured
ORD-1041,4290.00,2026-02-25,captured
ORD-1103,890.00,2026-02-25,captured
ORD-1165,3775.00,2026-02-25,captured
ORD-1227,1091.00,2026-02-25,captured
ORD-1289,2393.00,2026-02-25,captured
ORD-1351,2001.00,2026-02-25,captured
ORD-1413,583.00,2026-02-25,captured
ORD-1475,2491.00,2026-02-25,captured
ORD-1042,920.00,2026-02-26,captured
ORD-1104,3264.00,2026-02-26,captured
ORD-1166,529.00,2026-02-26,captured
ORD-1228,3250.00,2026-02-26,captured
ORD-1290,3587.00,2026-02-26,captured
ORD-1352,4027.00,2026-02-26,captured
ORD-1414,4844.00,2026-02-26,captured
ORD-1476,2241.00,2026-02-26,captured
ORD-1043,3428.00,2026-02-27,captured
ORD-1105,2272.00,2026-02-27,captured
ORD-1167,1420.00,2026-02-27,captured
ORD-1229,532.00,2026-02-27,captured
ORD-1291,1294.00,2026-02-27,captured
ORD-1353,1719.00,2026-02-27,captured
ORD-1415,2919.00,2026-02-27,captured
ORD-1477,4123.00,2026-02-27,captured
ORD-1044,1557.00,2026-03-02,captured
ORD-1106,3588.00,2026-03-02,captured
ORD-1168,4609.00,2026-03-02,captured
ORD-1230,4866.00,2026-03-02,captured
ORD-1292,2428.00,2026-03-02,captured
ORD-1354,526.00,2026-03-02,captured
ORD-1416,2107.00,2026-03-02,captured
ORD-1478,4143.00,2026-03-02,captured
ORD-1045,2268.00,2026-03-03,captured
ORD-1107,3769.00,2026-03-03,captured
ORD-1169,4856.00,2026-03-03,captured
ORD-1231,2755.00,2026-03-03,captured
ORD-1293,4136.00,2026-03-03,captured
ORD-1355,791.00,2026-03-03,captured
ORD-1417,3486.00,2026-03-03,captured
ORD-1479,4776.00,2026-03-03,captured
ORD-1046,1817.00,2026-03-04,captured
ORD-1108,3258.00,2026-03-04,captured
ORD-1170,2158.00,2026-03-04,captured
ORD-1232,598.00,2026-03-04,captured
ORD-1294,1156.00,2026-03-04,captured
ORD-1356,4620.00,2026-03-04,captured
ORD-1418,1434.00,2026-03-04,captured
ORD-1480,638.00,2026-03-04,captured
ORD-1047,4118.00,2026-03-05,captured
ORD-1109,3771.00,2026-03-05,captured
ORD-1171,510.00,2026-03-05,captured
ORD-1233,3113.00,2026-03-05,captured
ORD-1295,1822.00,2026-03-05,captured
ORD-1357,3742.00,2026-03-05,captured
ORD-1419,1804.00,2026-03-05,captured
ORD-1481,2645.00,2026-03-05,captured
ORD-1048,1955.00,2026-03-06,captured
ORD-1110,3661.00,2026-03-06,captured
ORD-1172,4777.00,2026-03-06,captured
ORD-1234,3890.00,2026-03-06,captured
ORD-1296,1863.00,2026-03-06,captured
ORD-1358,4155.00,2026-03-06,captured
ORD-1420,3322.00,2026-03-06,captured
ORD-1482,1135.00,2026-03-06,captured
ORD-1049,4622.00,2026-03-07,captured
ORD-1111,3892.00,2026-03-07,captured
ORD-1173,3043.00,2026-03-07,captured
ORD-1235,2642.00,2026-03-07,captured
ORD-1297,4136.00,2026-03-07,authorized
ORD-1359,1106.00,2026-03-07,captured
ORD-1421,3688.00,2026-03-07,captured
ORD-1483,3641.00,2026-03-07,failed
ORD-1050,1941.00,2026-03-09,captured
ORD-1112,3539.00,2026-03-09,captured
ORD-1174,1871.00,2026-03-09,captured
ORD-1236,1859.00,2026-03-09,captured
ORD-1298,3556.00,2026-03-09,captured
ORD-1360,1856.00,2026-03-09,captured
ORD-1422,1665.00,2026-03-09,captured
ORD-1484,1499.00,2026-03-09,captured
ORD-1051,803.00,2026-03-10,captured
ORD-1113,4877.00,2026-03-10,captured
ORD-1175,4687.00,2026-03-10,captured
ORD-1237,1615.00,2026-03-10,captured
ORD-1299,2572.00,2026-03-10,captured
ORD-1361,2411.00,2026-03-10,captured
ORD-1423,2999.00,2026-03-10,captured
ORD-1485,645.00,2026-03-10,captured
ORD-1052,1399.00,2026-03-11,captured
ORD-1114,1259.00,2026-03-11,captured
ORD-1176,4138.00,2026-03-11,captured
ORD-1238,889.00,2026-03-11,captured
ORD-1300,3067.00,2026-03-11,captured
ORD-1362,3296.00,2026-03-11,captured
ORD-1424,4848.00,2026-03-11,captured
ORD-1486,2812.00,2026-03-11,captured
ORD-1053,690.00,2026-03-12,captured
ORD-1115,1984.00,2026-03-12,captured
ORD-1177,2181.00,2026-03-12,captured
ORD-1239,3754.00,2026-03-12,captured
ORD-1301,873.00,2026-03-12,failed
ORD-1363,4060.00,2026-03-12,captured
ORD-1425,2633.00,2026-03-12,captured
ORD-1487,4548.00,2026-03-12,captured
ORD-1054,1902.00,2026-03-13,captured
ORD-1116,807.00,2026-03-13,captured
ORD-1178,2661.00,2026-03-13,captured
ORD-1240,796.00,2026-03-13,captured
ORD-1302,3748.00,2026-03-13,captured
ORD-1364,1582.00,2026-03-13,captured
ORD-1426,2122.00,2026-03-13,captured
ORD-1488,4117.00,2026-03-13,captured
ORD-1055,4380.00,2026-03-16,captured
ORD-1117,3555.00,2026-03-16,captured
ORD-1179,3914.00,2026-03-16,captured
ORD-1241,891.00,2026-03-16,captured
ORD-1303,666.00,2026-03-16,captured
ORD-1365,4417.00,2026-03-16,captured
ORD-1427,4206.00,2026-03-16,captured
ORD-1489,3988.00,2026-03-16,captured
ORD-1056,3932.00,2026-03-17,captured
ORD-1118,3765.00,2026-03-17,captured
ORD-1180,4334.00,2026-03-17,captured
ORD-1242,3304.00,2026-03-17,captured
ORD-1304,2962.00,2026-03-17,captured
ORD-1366,1245.00,2026-03-17,captured
ORD-1428,956.00,2026-03-17,captured
ORD-1490,3128.00,2026-03-17,captured
ORD-1057,1164.00,2026-03-18,captured
ORD-1119,4137.00,2026-03-18,captured
ORD-1181,4850.00,2026-03-18,captured
ORD-1243,4688.00,2026-03-18,captured
ORD-1305,1801.00,2026-03-18,captured
ORD-1367,3527.00,2026-03-18,captured
ORD-1429,722.00,2026-03-18,captured
ORD-1491,4675.00,2026-03-18,captured
ORD-1058,3985.00,2026-03-19,captured
ORD-1120,2385.00,2026-03-19,captured
ORD-1182,2855.00,2026-03-19,captured
ORD-1244,2383.00,2026-03-19,captured
ORD-1306,1587.00,2026-03-19,captured
ORD-1368,4612.00,2026-03-19,captured
ORD-1430,3407.00,2026-03-19,captured
ORD-1492,2426.00,2026-03-19,captured
ORD-1059,1204.00,2026-03-20,captured
ORD-1121,3051.00,2026-03-20,captured
ORD-1183,2140.00,2026-03-20,captured
ORD-1245,2893.00,2026-03-20,captured
ORD-1307,592.00,2026-03-20,captured
ORD-1369,1809.00,2026-03-20,captured
ORD-1431,2397.00,2026-03-20,captured
ORD-1493,4879.00,2026-03-20,captured
ORD-1060,1670.00,2026-03-21,captured
ORD-1122,2351.00,2026-03-21,captured
ORD-1184,668.00,2026-03-21,captured
ORD-1246,1798.00,2026-03-21,captured
ORD-1308,2839.00,2026-03-21,captured
ORD-1370,2405.00,2026-03-21,captured
ORD-1432,1656.00,2026-03-21,captured
ORD-1494,1367.00,2026-03-21,captured
ORD-1061,3037.00,2026-03-23,captured
ORD-1123,3044.00,2026-03-23,captured
ORD-1185,1361.00,2026-03-23,captured
ORD-1247,4096.00,2026-03-23,captured
ORD-1309,2922.00,2026-03-23,captured
ORD-1371,4470.00,2026-03-23,captured
ORD-1433,1141.00,2026-03-23,captured
ORD-1495,2847.00,2026-03-23,captured
