settlement_id,utr,settle_date,gross,fee,gst,net,order_id
SETL-117,UTR-18357162,2026-01-28,15985.00,292.52,52.65,15639.83,ORD-1326
SETL-117,UTR-18357162,2026-01-28,15985.00,292.52,52.65,15639.83,ORD-1388
SETL-117,UTR-18357162,2026-01-28,15985.00,292.52,52.65,15639.83,ORD-1450
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1017
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1079
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1141
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1203
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1265
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1327
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1389
SETL-118,UTR-37760841,2026-01-29,14898.00,272.63,49.07,14576.30,ORD-1451
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1018
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1080
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1142
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1204
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1266
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1328
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1390
SETL-119,UTR-66390708,2026-01-30,20086.00,367.57,66.16,19652.27,ORD-1452
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1019
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1081
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1143
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1205
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1267
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1329
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1391
SETL-120,UTR-62274692,2026-01-31,20333.00,372.09,66.97,19893.94,ORD-1453
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1020
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1082
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1144
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1206
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1268
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1330
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1392
SETL-121,UTR-88393811,2026-02-02,21378.00,391.21,70.41,20916.38,ORD-1454
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1021
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1083
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1145
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1207
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1269
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1331
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1393
SETL-122,UTR-12621534,2026-02-03,23074.00,422.25,76.00,22575.75,ORD-1455
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1022
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1084
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1146
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1208
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1270
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1332
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1394
SETL-123,UTR-87267850,2026-02-04,21295.00,389.69,70.14,20835.17,ORD-1456
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1023
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1085
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1147
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1209
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1271
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1333
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1395
SETL-124,UTR-61053877,2026-02-05,23676.00,433.27,77.98,23164.75,ORD-1457
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1024
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1086
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1148
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1210
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1272
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1334
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1396
SETL-125,UTR-74019136,2026-02-06,23359.00,427.46,76.94,22854.60,ORD-1458
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1025
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1087
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1149
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1211
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1273
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1335
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1397
SETL-126,UTR-10791358,2026-02-07,24629.00,450.71,81.12,24097.17,ORD-1459
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1026
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1088
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1150
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1212
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1274
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1336
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1398
SETL-127,UTR-57212267,2026-02-09,22291.00,407.92,73.42,21809.66,ORD-1460
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1027
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1089
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1151
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1213
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1275
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1337
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1399
SETL-128,UTR-50079111,2026-02-10,21021.00,384.68,69.24,20567.08,ORD-1461
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1028
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1090
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1152
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1214
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1276
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1338
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1400
SETL-129,UTR-62343121,2026-02-11,25930.00,474.51,85.41,25370.08,ORD-1462
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1029
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1091
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1153
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1215
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1277
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1339
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1401
SETL-130,UTR-66240084,2026-02-12,15235.00,278.80,50.18,14906.02,ORD-1463
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1030
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1092
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1154
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1216
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1278
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1340
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1402
SETL-131,UTR-82238741,2026-02-13,22642.00,414.34,74.58,22153.08,ORD-1464
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1031
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1093
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1155
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1217
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1279
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1341
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1403
SETL-132,UTR-83300637,2026-02-16,21632.00,395.86,71.25,21164.89,ORD-1465
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1032
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1094
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1156
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1218
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1280
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1342
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1404
SETL-133,UTR-90967191,2026-02-17,25125.00,459.78,82.76,24582.46,ORD-1466
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1033
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1095
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1157
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1219
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1281
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1343
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1405
SETL-134,UTR-39600202,2026-02-18,21395.00,391.52,70.47,20933.01,ORD-1467
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1034
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1096
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1158
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1220
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1282
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1344
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1406
SETL-135,UTR-75529051,2026-02-19,17205.00,314.85,56.67,16833.48,ORD-1468
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1035
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1097
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1159
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1221
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1283
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1345
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1407
SETL-136,UTR-39450273,2026-02-20,25875.00,473.07,85.15,25047.78,ORD-1469
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1036
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1098
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1160
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1222
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1284
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1346
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1408
SETL-137,UTR-46632757,2026-02-21,28041.00,513.15,92.36,27435.49,ORD-1470
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1037
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1099
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1161
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1223
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1285
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1347
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1409
SETL-138,UTR-68496914,2026-02-23,12724.00,232.84,41.91,12124.25,ORD-1471
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1038
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1100
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1162
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1224
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1286
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1348
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1410
SETL-139,UTR-75181765,2026-02-24,20609.00,377.14,67.88,20163.98,ORD-1472
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1039
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1101
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1163
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1225
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1287
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1349
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1411
SETL-140,UTR-13895645,2026-02-25,22825.00,417.69,75.18,22332.13,ORD-1473
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1040
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1102
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1164
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1226
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1288
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1350
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1412
SETL-141,UTR-62191530,2026-02-26,25414.00,465.07,83.71,24865.22,ORD-1474
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1041
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1103
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1165
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1227
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1289
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1351
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1413
SETL-142,UTR-55114543,2026-02-27,21022.00,384.70,69.24,20568.06,ORD-1475
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1042
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1104
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1166
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1228
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1290
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1352
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1414
SETL-143,UTR-99774697,2026-03-02,25903.00,474.02,85.32,25343.66,ORD-1476
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1043
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1105
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1167
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1229
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1291
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1353
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1415
SETL-144,UTR-64266464,2026-03-03,22331.00,408.65,73.55,21848.80,ORD-1477
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1044
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1106
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1168
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1230
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1292
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1354
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1416
SETL-145,UTR-32151928,2026-03-04,23028.00,421.41,75.85,22530.74,ORD-1478
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1045
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1107
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1169
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1231
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1293
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1355
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1417
SETL-146,UTR-72732043,2026-03-05,22398.00,409.88,73.77,21914.35,ORD-1479
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1046
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1108
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1170
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1232
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1294
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1356
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1418
SETL-147,UTR-27129912,2026-03-06,24585.00,449.90,80.98,24054.12,ORD-1480
