order_id,amount,capture_date,status
RFND-5002,-256.00,2026-02-27,refund
ORD-1044,3398.00,2026-03-02,captured
ORD-1106,707.00,2026-03-02,captured
ORD-1168,1102.00,2026-03-02,captured
ORD-1230,3864.00,2026-03-02,captured
ORD-1292,1205.00,2026-03-02,captured
ORD-1354,2265.00,2026-03-02,captured
ORD-1416,3233.00,2026-03-02,captured
ORD-1478,1095.00,2026-03-02,captured
ORD-1045,3464.00,2026-03-03,captured
ORD-1107,834.00,2026-03-03,captured
ORD-1169,2554.00,2026-03-03,captured
ORD-1231,4480.00,2026-03-03,captured
ORD-1293,807.00,2026-03-03,captured
ORD-1355,1322.00,2026-03-03,captured
ORD-1417,3057.00,2026-03-03,captured
ORD-1479,3510.00,2026-03-03,captured
ORD-1046,4151.00,2026-03-04,captured
ORD-1108,673.00,2026-03-04,captured
ORD-1170,1158.00,2026-03-04,captured
ORD-1232,4295.00,2026-03-04,captured
ORD-1294,1552.00,2026-03-04,captured
ORD-1356,3694.00,2026-03-04,captured
ORD-1418,3719.00,2026-03-04,captured
ORD-1480,3027.00,2026-03-04,captured
ORD-1047,1820.00,2026-03-05,captured
ORD-1109,3556.00,2026-03-05,captured
ORD-1171,2369.00,2026-03-05,captured
ORD-1233,2205.00,2026-03-05,captured
ORD-1295,2927.00,2026-03-05,captured
ORD-1357,2134.00,2026-03-05,captured
ORD-1419,4744.00,2026-03-05,captured
ORD-1481,3737.00,2026-03-05,captured
ORD-1048,3775.00,2026-03-06,captured
ORD-1110,2594.00,2026-03-06,captured
ORD-1172,3447.00,2026-03-06,captured
ORD-1234,1104.00,2026-03-06,captured
ORD-1296,3699.00,2026-03-06,captured
ORD-1358,2747.00,2026-03-06,captured
ORD-1420,1261.00,2026-03-06,captured
ORD-1482,4464.00,2026-03-06,captured
ORD-1049,4279.00,2026-03-07,captured
ORD-1111,1546.00,2026-03-07,captured
ORD-1173,2602.00,2026-03-07,captured
ORD-1235,543.00,2026-03-07,captured
ORD-1297,2398.00,2026-03-07,captured
ORD-1359,2068.00,2026-03-07,captured
ORD-1421,4665.00,2026-03-07,captured
ORD-1483,1931.00,2026-03-07,captured
ORD-1050,4844.00,2026-03-09,captured
ORD-1112,1787.00,2026-03-09,captured
ORD-1174,3965.00,2026-03-09,captured
ORD-1236,2829.00,2026-03-09,captured
ORD-1298,3198.00,2026-03-09,captured
ORD-1360,4512.00,2026-03-09,captured
ORD-1422,2225.00,2026-03-09,captured
ORD-1484,2612.00,2026-03-09,captured
ORD-1051,2547.00,2026-03-10,captured
ORD-1113,2005.00,2026-03-10,captured
ORD-1175,2783.00,2026-03-10,captured
ORD-1237,697.00,2026-03-10,captured
ORD-1299,4095.00,2026-03-10,captured
ORD-1361,1629.00,2026-03-10,captured
ORD-1423,3704.00,2026-03-10,captured
ORD-1485,3399.00,2026-03-10,captured
ORD-1052,4514.00,2026-03-11,captured
ORD-1114,4785.00,2026-03-11,captured
ORD-1176,4810.00,2026-03-11,captured
ORD-1238,3554.00,2026-03-11,captured
ORD-1300,1913.00,2026-03-11,captured
ORD-1362,569.00,2026-03-11,captured
ORD-1424,4845.00,2026-03-11,captured
ORD-1486,4110.00,2026-03-11,captured
ORD-1053,2786.00,2026-03-12,captured
ORD-1115,515.00,2026-03-12,captured
ORD-1177,539.00,2026-03-12,captured
ORD-1239,3005.00,2026-03-12,captured
ORD-1301,4792.00,2026-03-12,captured
ORD-1363,4058.00,2026-03-12,captured
ORD-1425,1725.00,2026-03-12,captured
ORD-1487,4404.00,2026-03-12,captured
ORD-1054,4580.00,2026-03-13,captured
ORD-1116,3658.00,2026-03-13,captured
ORD-1178,1737.00,2026-03-13,captured
ORD-1240,1127.00,2026-03-13,captured
ORD-1302,2851.00,2026-03-13,captured
ORD-1364,4449.00,2026-03-13,captured
ORD-1426,4634.00,2026-03-13,captured
ORD-1488,1218.00,2026-03-13,captured
ORD-1055,4602.00,2026-03-16,captured
ORD-1117,853.00,2026-03-16,captured
ORD-1179,790.00,2026-03-16,captured
ORD-1241,2295.00,2026-03-16,captured
ORD-1303,1418.00,2026-03-16,captured
ORD-1365,2578.00,2026-03-16,captured
ORD-1427,1230.00,2026-03-16,captured
ORD-1489,2027.00,2026-03-16,captured
ORD-1056,4722.00,2026-03-17,captured
ORD-1118,2530.00,2026-03-17,captured
ORD-1180,3651.00,2026-03-17,captured
ORD-1242,4517.00,2026-03-17,captured
ORD-1304,1778.00,2026-03-17,captured
ORD-1366,4706.00,2026-03-17,captured
ORD-1428,3023.00,2026-03-17,captured
ORD-1490,3079.00,2026-03-17,captured
ORD-1057,3399.00,2026-03-18,captured
ORD-1119,1740.00,2026-03-18,captured
ORD-1181,3848.00,2026-03-18,captured
ORD-1243,2075.00,2026-03-18,captured
ORD-1305,4930.00,2026-03-18,captured
ORD-1367,1921.00,2026-03-18,captured
ORD-1429,835.00,2026-03-18,captured
ORD-1491,3604.00,2026-03-18,captured
ORD-1059,4276.00,2026-03-20,captured
ORD-1121,534.00,2026-03-20,failed
ORD-1183,1410.00,2026-03-20,captured
ORD-1245,3558.00,2026-03-20,captured
ORD-1307,1287.00,2026-03-20,captured
ORD-1369,2179.00,2026-03-20,captured
ORD-1431,4248.00,2026-03-20,captured
ORD-1493,729.00,2026-03-20,captured
ORD-1060,3373.00,2026-03-21,captured
ORD-1122,3319.00,2026-03-21,captured
ORD-1184,4694.00,2026-03-21,captured
ORD-1246,3709.00,2026-03-21,captured
ORD-1308,3193.00,2026-03-21,captured
ORD-1370,1096.00,2026-03-21,captured
ORD-1432,2401.00,2026-03-21,captured
ORD-1494,1354.00,2026-03-21,captured
ORD-1061,4240.00,2026-03-23,captured
ORD-1123,1426.00,2026-03-23,captured
ORD-1185,1219.00,2026-03-23,captured
ORD-1247,4294.00,2026-03-23,captured
ORD-1309,4731.00,2026-03-23,captured
ORD-1371,3369.00,2026-03-23,captured
ORD-1433,4781.00,2026-03-23,captured
ORD-1495,3373.00,2026-03-23,captured
