settlement_id,utr,settle_date,gross,fee,gst,net,order_id
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1140
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1202
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1264
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1326
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1388
SETL-117,UTR-29085754,2026-01-28,26559.00,486.02,87.48,25985.50,ORD-1450
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1017
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1079
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1141
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1265
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1327
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1389
SETL-118,UTR-37426804,2026-01-29,14945.00,273.49,49.22,14622.29,ORD-1451
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1018
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1080
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1142
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1204
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1266
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1328
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1390
SETL-119,UTR-54470564,2026-01-30,24945.00,456.49,82.16,24406.35,ORD-1452
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1019
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1081
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1143
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1205
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1267
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1329
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1391
SETL-120,UTR-43685969,2026-01-31,22814.00,417.49,75.14,22321.37,ORD-1453
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1020
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1082
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1144
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1206
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1268
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1330
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1392
SETL-121,UTR-28974018,2026-02-02,23993.00,439.07,79.03,23474.90,ORD-1454
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1021
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1083
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1145
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1207
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1269
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1331
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1393
SETL-122,UTR-66424804,2026-02-03,23636.00,432.53,77.85,23125.62,ORD-1455
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1022
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1084
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1146
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1208
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1270
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1332
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1394
SETL-123,UTR-58373681,2026-02-04,25628.00,468.99,84.41,25074.60,ORD-1456
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1023
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1085
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1147
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1209
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1271
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1333
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1395
SETL-124,UTR-43578085,2026-02-05,23751.00,434.64,78.23,23238.13,ORD-1457
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1086
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1148
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1210
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1272
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1334
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1396
SETL-125,UTR-21964367,2026-02-06,17775.00,325.28,58.55,17391.17,ORD-1458
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1025
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1149
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1211
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1273
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1335
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1397
SETL-126,UTR-55995060,2026-02-07,22876.00,418.63,75.35,22382.02,ORD-1459
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1026
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1088
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1150
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1212
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1274
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1336
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1398
SETL-127,UTR-35167893,2026-02-09,26700.00,488.61,87.94,26123.45,ORD-1460
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1027
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1089
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1151
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1213
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1275
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1337
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1399
SETL-128,UTR-43082172,2026-02-10,20832.00,381.22,68.61,20382.17,ORD-1461
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1028
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1090
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1152
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1214
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1276
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1338
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1400
SETL-129,UTR-42224123,2026-02-11,18498.00,338.51,60.93,18098.56,ORD-1462
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1029
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1091
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1153
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1215
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1277
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1339
SETL-130,UTR-91953983,2026-02-12,20750.00,379.72,68.34,20301.94,ORD-1463
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1030
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1092
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1154
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1216
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1278
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1340
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1402
SETL-131,UTR-16288416,2026-02-13,17780.00,325.47,58.58,16413.95,ORD-1464
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1031
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1093
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1155
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1217
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1279
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1341
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1403
SETL-132,UTR-55158639,2026-02-16,23828.00,436.05,78.48,23313.47,ORD-1465
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1032
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1094
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1156
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1218
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1280
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1342
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1404
SETL-133,UTR-60034896,2026-02-17,19797.00,362.28,65.21,19369.51,ORD-1466
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1033
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1095
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1157
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1219
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1281
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1343
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1405
SETL-134,UTR-96969643,2026-02-18,21185.00,387.68,69.78,20727.54,ORD-1467
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1034
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1096
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1158
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1220
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1282
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1344
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1406
SETL-135,UTR-92067597,2026-02-19,20017.00,366.31,65.93,19584.76,ORD-1468
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1035
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1097
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1159
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1221
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1283
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1345
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1407
SETL-136,UTR-18279668,2026-02-20,21870.00,400.22,72.03,21397.75,ORD-1469
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1036
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1098
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1160
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1222
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1284
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1346
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1408
SETL-137,UTR-29333042,2026-02-21,24754.00,452.99,81.53,24219.48,ORD-1470
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1037
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1099
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1161
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1223
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1285
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1347
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1409
SETL-138,UTR-33820049,2026-02-23,25605.00,468.57,84.34,25052.09,ORD-1471
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1038
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1100
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1162
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1224
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1286
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1348
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1410
SETL-139,UTR-18463971,2026-02-24,23452.00,429.17,77.25,22945.58,ORD-1472
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1039
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1101
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1163
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1225
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1287
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1349
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1411
SETL-140,UTR-67683743,2026-02-25,23012.00,421.11,75.79,22515.10,ORD-1473
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1040
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1102
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1164
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1226
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1288
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1350
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1412
SETL-141,UTR-69539238,2026-02-26,17583.00,321.45,57.86,17203.69,ORD-1474
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1041
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1103
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1165
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1227
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1289
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1351
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1413
SETL-142,UTR-46495413,2026-02-27,20109.00,367.99,66.23,19674.78,ORD-1475
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1042
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1104
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1166
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1228
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1290
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1352
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1414
SETL-143,UTR-27823234,2026-03-02,24987.00,457.26,82.30,24447.44,ORD-1476
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1043
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1105
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1167
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1229
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1291
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1353
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1415
SETL-144,UTR-53080952,2026-03-03,22223.00,406.27,73.12,21743.61,ORD-1477
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1044
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1106
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1168
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1230
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1292
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1354
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1416
SETL-145,UTR-80194541,2026-03-04,16869.00,308.70,55.56,16504.74,ORD-1478
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1045
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1107
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1169
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1231
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1293
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1355
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1417
SETL-146,UTR-87415610,2026-03-05,20028.00,366.18,65.91,19595.91,ORD-1479
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1046
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1108
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1170
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1232
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1294
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1356
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1418
SETL-147,UTR-25624934,2026-03-06,22269.00,407.52,73.35,21788.13,ORD-1480
SETL-148,UTR-55371193,2026-03-07,23492.00,429.90,77.38,22339.72,ORD-1047
SETL-148,UTR-55371193,2026-03-07,23492.00,429.90,77.38,22339.72,ORD-1109
SETL-148,UTR-55371193,2026-03-07,23492.00,429.90,77.38,22339.72,ORD-1171
