settlement_id,utr,settle_date,gross,fee,gst,net,order_id
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1137
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1199
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1261
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1323
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1385
SETL-114,UTR-12408588,2026-01-23,24250.00,443.77,79.87,23726.36,ORD-1447
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1014
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1076
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1138
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1200
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1262
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1324
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1386
SETL-115,UTR-74237927,2026-01-26,23767.00,434.93,78.28,23253.79,ORD-1448
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1015
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1077
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1139
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1201
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1263
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1325
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1387
SETL-116,UTR-68682035,2026-01-27,25768.00,471.55,84.87,25211.58,ORD-1449
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1016
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1078
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1140
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1202
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1264
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1326
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1388
SETL-117,UTR-47036722,2026-01-28,15496.00,283.57,51.04,15161.39,ORD-1450
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1017
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1079
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1141
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1203
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1265
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1327
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1389
SETL-118,UTR-54473297,2026-01-29,16970.00,310.55,55.89,16603.56,ORD-1451
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1018
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1080
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1142
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1204
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1266
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1328
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1390
SETL-119,UTR-64641737,2026-01-30,20274.00,371.01,66.78,19836.21,ORD-1452
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1019
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1081
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1143
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1205
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1267
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1329
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1391
SETL-120,UTR-94224345,2026-01-31,18613.00,340.61,61.30,18211.09,ORD-1453
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1020
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1082
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1144
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1206
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1268
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1330
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1392
SETL-121,UTR-64970453,2026-02-02,20829.00,381.17,68.61,20379.22,ORD-1454
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1021
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1083
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1145
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1207
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1269
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1331
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1393
SETL-122,UTR-53111774,2026-02-03,15111.00,276.53,49.77,14784.70,ORD-1455
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1022
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1084
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1146
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1208
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1270
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1332
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1394
SETL-123,UTR-93230589,2026-02-04,23647.00,432.74,77.89,22834.37,ORD-1456
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1023
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1085
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1147
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1209
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1271
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1333
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1395
SETL-124,UTR-38207914,2026-02-05,20208.00,369.80,66.56,19771.64,ORD-1457
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1024
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1086
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1148
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1210
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1272
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1334
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1396
SETL-125,UTR-44358154,2026-02-06,26429.00,483.65,87.05,25858.30,ORD-1458
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1025
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1087
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1149
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1211
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1273
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1335
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1397
SETL-126,UTR-47532951,2026-02-07,16738.00,306.30,55.13,15303.57,ORD-1459
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1026
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1088
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1150
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1212
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1274
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1336
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1398
SETL-127,UTR-78601356,2026-02-09,20477.00,374.54,67.41,20035.05,ORD-1460
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1027
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1089
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1151
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1213
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1275
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1337
SETL-128,UTR-21625396,2026-02-10,19533.00,357.45,64.34,19111.21,ORD-1399
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1028
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1090
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1152
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1214
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1276
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1338
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1400
SETL-129,UTR-14037624,2026-02-11,26340.00,482.02,86.76,25771.22,ORD-1462
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1029
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1091
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1153
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1215
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1277
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1339
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1401
SETL-130,UTR-64094908,2026-02-12,20082.00,367.50,66.15,18602.35,ORD-1463
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1030
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1092
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1154
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1216
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1278
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1340
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1402
SETL-131,UTR-45375875,2026-02-13,27855.00,509.74,91.75,27253.51,ORD-1464
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1031
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1093
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1155
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1217
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1279
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1341
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1403
SETL-132,UTR-91725418,2026-02-16,24584.00,449.88,80.97,24053.15,ORD-1465
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1032
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1094
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1156
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1218
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1280
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1342
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1404
SETL-133,UTR-48540192,2026-02-17,24197.00,442.80,79.70,23674.50,ORD-1466
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1033
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1095
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1157
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1219
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1281
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1343
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1405
SETL-134,UTR-96101802,2026-02-18,19522.00,357.25,64.30,19100.45,ORD-1467
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1034
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1096
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1158
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1220
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1282
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1344
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1406
SETL-135,UTR-27770632,2026-02-19,19539.00,357.56,64.36,19117.08,ORD-1468
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1035
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1097
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1159
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1221
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1283
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1345
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1407
SETL-136,UTR-92265098,2026-02-20,24190.00,442.67,79.68,23667.65,ORD-1469
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1036
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1098
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1160
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1222
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1284
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1346
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1408
SETL-137,UTR-51980240,2026-02-21,29209.00,534.52,96.21,28578.27,ORD-1470
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1037
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1099
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1161
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1223
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1285
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1347
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1409
SETL-138,UTR-21642398,2026-02-23,21893.00,400.45,72.08,21420.47,ORD-1471
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1038
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1162
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1224
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1286
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1348
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1410
SETL-139,UTR-32278896,2026-02-24,15408.00,281.96,50.75,15075.29,ORD-1472
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1039
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1163
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1225
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1287
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1349
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1411
SETL-140,UTR-93242377,2026-02-25,19802.00,362.37,65.22,19374.41,ORD-1473
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1040
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1102
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1164
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1226
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1288
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1350
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1412
SETL-141,UTR-22365456,2026-02-26,21812.00,399.15,71.84,21341.01,ORD-1474
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1041
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1103
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1165
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1227
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1289
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1351
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1413
SETL-142,UTR-38400958,2026-02-27,17570.00,321.53,57.87,17190.60,ORD-1475
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1042
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1104
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1228
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1290
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1352
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1414
SETL-143,UTR-44037679,2026-03-02,20153.00,368.79,66.38,19717.83,ORD-1476
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1043
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1105
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1167
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1229
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1291
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1353
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1415
SETL-144,UTR-99758991,2026-03-03,25184.00,460.42,82.87,24640.71,ORD-1477
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1044
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1106
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1168
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1230
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1292
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1354
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1416
SETL-145,UTR-39007191,2026-03-04,27777.00,508.08,91.45,27177.47,ORD-1478
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1045
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1107
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1169
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1231
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1293
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1355
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1417
SETL-146,UTR-96184571,2026-03-05,25003.00,457.55,82.35,24463.10,ORD-1479
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1046
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1108
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1170
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1232
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1294
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1356
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1418
SETL-147,UTR-77007097,2026-03-06,24206.00,442.96,79.73,23683.31,ORD-1480
SETL-148,UTR-25303744,2026-03-07,24081.00,440.68,79.32,23561.00,ORD-1047
SETL-148,UTR-25303744,2026-03-07,24081.00,440.68,79.32,23561.00,ORD-1109
SETL-148,UTR-25303744,2026-03-07,24081.00,440.68,79.32,23561.00,ORD-1171
SETL-148,UTR-25303744,2026-03-07,24081.00,440.68,79.32,23561.00,ORD-1233
