order_id,amount,capture_date,status
ORD-1324,1994.00,2026-01-22,captured
ORD-1386,1292.00,2026-01-22,captured
ORD-1448,3422.00,2026-01-22,captured
ORD-1015,3451.00,2026-01-23,captured
ORD-1077,1327.00,2026-01-23,captured
ORD-1139,4413.00,2026-01-23,captured
ORD-1201,2290.00,2026-01-23,captured
ORD-1263,4548.00,2026-01-23,captured
ORD-1325,4557.00,2026-01-23,captured
ORD-1387,2183.00,2026-01-23,captured
ORD-1449,2999.00,2026-01-23,captured
ORD-1016,2766.00,2026-01-26,captured
ORD-1078,1004.00,2026-01-26,captured
ORD-1140,2152.00,2026-01-26,captured
ORD-1202,526.00,2026-01-26,captured
ORD-1264,3273.00,2026-01-26,captured
ORD-1326,1129.00,2026-01-26,captured
ORD-1388,760.00,2026-01-26,captured
ORD-1450,3886.00,2026-01-26,captured
ORD-1017,1914.00,2026-01-27,captured
ORD-1079,2374.00,2026-01-27,captured
ORD-1141,2481.00,2026-01-27,captured
ORD-1203,2230.00,2026-01-27,captured
ORD-1265,2618.00,2026-01-27,captured
ORD-1327,1457.00,2026-01-27,captured
ORD-1389,3092.00,2026-01-27,captured
ORD-1451,804.00,2026-01-27,captured
ORD-1019,2644.00,2026-01-29,captured
ORD-1081,2444.00,2026-01-29,captured
ORD-1143,3863.00,2026-01-29,captured
ORD-1205,607.00,2026-01-29,captured
ORD-1267,539.00,2026-01-29,captured
ORD-1329,4425.00,2026-01-29,captured
ORD-1391,1497.00,2026-01-29,captured
ORD-1453,2594.00,2026-01-29,captured
ORD-1020,2256.00,2026-01-30,captured
ORD-1082,1500.00,2026-01-30,captured
ORD-1144,4529.00,2026-01-30,captured
ORD-1206,2608.00,2026-01-30,captured
ORD-1268,1882.00,2026-01-30,captured
ORD-1330,2320.00,2026-01-30,captured
ORD-1392,2716.00,2026-01-30,captured
ORD-1454,3018.00,2026-01-30,captured
ORD-1021,710.00,2026-01-31,captured
ORD-1083,3212.00,2026-01-31,captured
ORD-1145,802.00,2026-01-31,captured
ORD-1207,1449.00,2026-01-31,captured
ORD-1269,545.00,2026-01-31,failed
ORD-1331,2981.00,2026-01-31,captured
ORD-1393,1001.00,2026-01-31,captured
ORD-1455,4411.00,2026-01-31,captured
ORD-1022,2632.00,2026-02-02,captured
ORD-1084,1954.00,2026-02-02,captured
ORD-1146,2294.00,2026-02-02,captured
ORD-1208,3742.00,2026-02-02,captured
ORD-1270,3054.00,2026-02-02,captured
ORD-1332,3826.00,2026-02-02,captured
ORD-1394,2867.00,2026-02-02,captured
ORD-1456,3278.00,2026-02-02,captured
ORD-1023,2726.00,2026-02-03,captured
ORD-1085,2883.00,2026-02-03,captured
ORD-1147,3950.00,2026-02-03,captured
ORD-1209,3621.00,2026-02-03,captured
ORD-1271,1490.00,2026-02-03,captured
ORD-1333,2445.00,2026-02-03,captured
ORD-1395,1911.00,2026-02-03,captured
ORD-1457,1182.00,2026-02-03,captured
ORD-1024,2084.00,2026-02-04,captured
ORD-1086,4260.00,2026-02-04,captured
ORD-1148,4133.00,2026-02-04,captured
ORD-1210,2321.00,2026-02-04,captured
ORD-1272,4964.00,2026-02-04,captured
ORD-1334,4512.00,2026-02-04,captured
ORD-1396,1722.00,2026-02-04,captured
ORD-1458,2433.00,2026-02-04,captured
ORD-1025,1850.00,2026-02-05,captured
ORD-1087,710.00,2026-02-05,captured
ORD-1149,2536.00,2026-02-05,captured
ORD-1211,937.00,2026-02-05,captured
ORD-1273,1407.00,2026-02-05,captured
ORD-1335,2311.00,2026-02-05,captured
ORD-1397,3899.00,2026-02-05,captured
ORD-1459,3088.00,2026-02-05,captured
ORD-1026,3038.00,2026-02-06,captured
ORD-1088,850.00,2026-02-06,captured
ORD-1150,4004.00,2026-02-06,captured
ORD-1212,2152.00,2026-02-06,captured
ORD-1274,4485.00,2026-02-06,captured
ORD-1336,3036.00,2026-02-06,captured
ORD-1398,1564.00,2026-02-06,captured
ORD-1460,1348.00,2026-02-06,captured
ORD-1027,2872.00,2026-02-07,captured
ORD-1089,3425.00,2026-02-07,captured
ORD-1151,2267.00,2026-02-07,captured
ORD-1213,1826.00,2026-02-07,captured
ORD-1275,4466.00,2026-02-07,captured
ORD-1337,3511.00,2026-02-07,captured
ORD-1399,1166.00,2026-02-07,captured
ORD-1461,813.00,2026-02-07,captured
ORD-1028,3550.00,2026-02-09,captured
ORD-1090,1176.00,2026-02-09,captured
ORD-1152,4584.00,2026-02-09,captured
ORD-1214,3208.00,2026-02-09,captured
ORD-1276,4811.00,2026-02-09,captured
ORD-1338,2387.00,2026-02-09,captured
ORD-1400,3484.00,2026-02-09,captured
ORD-1462,3140.00,2026-02-09,captured
ORD-1029,1210.00,2026-02-10,captured
ORD-1091,2840.00,2026-02-10,captured
ORD-1153,2037.00,2026-02-10,captured
ORD-1215,4362.00,2026-02-10,captured
ORD-1277,1120.00,2026-02-10,captured
ORD-1339,3175.00,2026-02-10,captured
ORD-1401,521.00,2026-02-10,captured
ORD-1463,4817.00,2026-02-10,captured
ORD-1030,3264.00,2026-02-11,captured
ORD-1092,3179.00,2026-02-11,captured
ORD-1154,759.00,2026-02-11,captured
ORD-1216,4812.00,2026-02-11,captured
ORD-1278,4765.00,2026-02-11,captured
ORD-1340,4900.00,2026-02-11,captured
ORD-1402,1776.00,2026-02-11,captured
ORD-1464,4400.00,2026-02-11,captured
ORD-1031,3677.00,2026-02-12,captured
ORD-1093,648.00,2026-02-12,captured
ORD-1155,801.00,2026-02-12,captured
ORD-1217,4101.00,2026-02-12,captured
ORD-1279,2510.00,2026-02-12,captured
ORD-1341,4839.00,2026-02-12,captured
ORD-1403,4616.00,2026-02-12,captured
ORD-1465,3392.00,2026-02-12,captured
ORD-1032,4644.00,2026-02-13,captured
ORD-1094,3144.00,2026-02-13,captured
ORD-1156,2583.00,2026-02-13,captured
ORD-1218,716.00,2026-02-13,captured
ORD-1280,3868.00,2026-02-13,captured
ORD-1342,4201.00,2026-02-13,captured
ORD-1404,3874.00,2026-02-13,captured
ORD-1466,1167.00,2026-02-13,captured
ORD-1033,2538.00,2026-02-16,captured
ORD-1095,2867.00,2026-02-16,captured
ORD-1157,2575.00,2026-02-16,captured
ORD-1219,1147.00,2026-02-16,captured
ORD-1281,2903.00,2026-02-16,captured
ORD-1343,3778.00,2026-02-16,captured
ORD-1405,1763.00,2026-02-16,captured
ORD-1467,1951.00,2026-02-16,captured
ORD-1034,1956.00,2026-02-17,captured
ORD-1096,3135.00,2026-02-17,captured
ORD-1158,2485.00,2026-02-17,captured
ORD-1220,780.00,2026-02-17,captured
ORD-1282,3422.00,2026-02-17,captured
ORD-1344,4647.00,2026-02-17,captured
ORD-1406,2261.00,2026-02-17,captured
ORD-1468,853.00,2026-02-17,captured
ORD-1035,2526.00,2026-02-18,captured
ORD-1097,1752.00,2026-02-18,captured
ORD-1159,4806.00,2026-02-18,captured
ORD-1221,1425.00,2026-02-18,captured
ORD-1283,2377.00,2026-02-18,captured
ORD-1345,3782.00,2026-02-18,captured
ORD-1407,2942.00,2026-02-18,captured
ORD-1469,4580.00,2026-02-18,captured
ORD-1036,4379.00,2026-02-19,captured
ORD-1098,3862.00,2026-02-19,captured
ORD-1160,2204.00,2026-02-19,captured
ORD-1222,4504.00,2026-02-19,captured
ORD-1284,1977.00,2026-02-19,captured
ORD-1346,3065.00,2026-02-19,captured
ORD-1408,4466.00,2026-02-19,captured
ORD-1470,4752.00,2026-02-19,captured
ORD-1037,2793.00,2026-02-20,captured
ORD-1099,1136.00,2026-02-20,captured
ORD-1161,2396.00,2026-02-20,captured
ORD-1223,2604.00,2026-02-20,captured
ORD-1285,513.00,2026-02-20,captured
ORD-1347,2824.00,2026-02-20,captured
ORD-1409,4658.00,2026-02-20,captured
ORD-1471,4969.00,2026-02-20,captured
ORD-1038,1231.00,2026-02-21,captured
ORD-1100,2903.00,2026-02-21,authorized
ORD-1162,3917.00,2026-02-21,captured
ORD-1224,1636.00,2026-02-21,captured
ORD-1286,933.00,2026-02-21,captured
ORD-1348,4090.00,2026-02-21,captured
ORD-1410,1055.00,2026-02-21,captured
ORD-1472,2546.00,2026-02-21,captured
ORD-1039,4986.00,2026-02-23,captured
ORD-1101,2068.00,2026-02-23,captured
ORD-1163,2643.00,2026-02-23,captured
ORD-1225,838.00,2026-02-23,captured
ORD-1287,3066.00,2026-02-23,captured
ORD-1349,3871.00,2026-02-23,captured
ORD-1411,3579.00,2026-02-23,captured
ORD-1473,819.00,2026-02-23,captured
ORD-1040,2959.00,2026-02-24,captured
ORD-1102,4138.00,2026-02-24,captured
ORD-1164,1660.00,2026-02-24,captured
ORD-1226,3470.00,2026-02-24,captured
ORD-1288,4957.00,2026-02-24,captured
ORD-1350,607.00,2026-02-24,captured
ORD-1412,1876.00,2026-02-24,captured
ORD-1474,2145.00,2026-02-24,captured
ORD-1041,559.00,2026-02-25,captured
ORD-1103,2892.00,2026-02-25,captured
ORD-1165,3162.00,2026-02-25,captured
ORD-1227,1152.00,2026-02-25,captured
ORD-1289,4325.00,2026-02-25,captured
ORD-1351,2558.00,2026-02-25,captured
ORD-1413,1838.00,2026-02-25,captured
ORD-1475,1084.00,2026-02-25,captured
ORD-1042,2891.00,2026-02-26,captured
ORD-1104,1617.00,2026-02-26,captured
ORD-1166,920.00,2026-02-26,captured
ORD-1228,4784.00,2026-02-26,captured
ORD-1290,3003.00,2026-02-26,captured
ORD-1352,2006.00,2026-02-26,captured
ORD-1414,2597.00,2026-02-26,captured
ORD-1476,3255.00,2026-02-26,captured
ORD-1043,3053.00,2026-02-27,captured
ORD-1105,2548.00,2026-02-27,captured
ORD-1167,3076.00,2026-02-27,captured
ORD-1229,586.00,2026-02-27,captured
ORD-1291,4650.00,2026-02-27,captured
ORD-1353,4925.00,2026-02-27,captured
ORD-1415,4717.00,2026-02-27,captured
ORD-1477,1629.00,2026-02-27,captured
ORD-1044,4664.00,2026-03-02,failed
ORD-1106,3626.00,2026-03-02,captured
ORD-1168,1457.00,2026-03-02,captured
ORD-1230,2932.00,2026-03-02,captured
ORD-1292,4110.00,2026-03-02,captured
ORD-1354,4256.00,2026-03-02,captured
ORD-1416,3705.00,2026-03-02,captured
ORD-1478,3027.00,2026-03-02,captured
ORD-1045,2098.00,2026-03-03,captured
ORD-1107,1801.00,2026-03-03,captured
ORD-1169,3801.00,2026-03-03,captured
ORD-1231,3341.00,2026-03-03,captured
ORD-1293,4121.00,2026-03-03,captured
ORD-1355,3484.00,2026-03-03,captured
ORD-1417,4901.00,2026-03-03,captured
ORD-1479,1456.00,2026-03-03,captured
ORD-1046,3891.00,2026-03-04,captured
ORD-1108,3214.00,2026-03-04,captured
ORD-1170,831.00,2026-03-04,captured
ORD-1232,1112.00,2026-03-04,captured
ORD-1294,3709.00,2026-03-04,captured
ORD-1356,3811.00,2026-03-04,captured
ORD-1418,2981.00,2026-03-04,captured
ORD-1480,4657.00,2026-03-04,captured
ORD-1047,3971.00,2026-03-05,captured
ORD-1109,576.00,2026-03-05,captured
ORD-1171,4549.00,2026-03-05,captured
ORD-1233,1197.00,2026-03-05,captured
ORD-1295,1652.00,2026-03-05,captured
ORD-1357,3683.00,2026-03-05,captured
ORD-1419,3781.00,2026-03-05,captured
ORD-1481,4672.00,2026-03-05,captured
ORD-1048,2860.00,2026-03-06,captured
ORD-1110,3476.00,2026-03-06,captured
ORD-1172,3674.00,2026-03-06,captured
ORD-1234,4951.00,2026-03-06,captured
ORD-1296,2561.00,2026-03-06,captured
ORD-1358,728.00,2026-03-06,captured
ORD-1420,3190.00,2026-03-06,captured
ORD-1482,507.00,2026-03-06,captured
ORD-1049,4031.00,2026-03-07,captured
ORD-1111,866.00,2026-03-07,captured
ORD-1173,1261.00,2026-03-07,captured
ORD-1235,4217.00,2026-03-07,captured
ORD-1297,3466.00,2026-03-07,captured
ORD-1359,1778.00,2026-03-07,captured
ORD-1421,1894.00,2026-03-07,captured
ORD-1483,1085.00,2026-03-07,captured
ORD-1050,4197.00,2026-03-09,captured
ORD-1112,4225.00,2026-03-09,captured
ORD-1174,4023.00,2026-03-09,captured
ORD-1236,3622.00,2026-03-09,captured
ORD-1298,3285.00,2026-03-09,failed
ORD-1360,4688.00,2026-03-09,captured
ORD-1422,3668.00,2026-03-09,captured
ORD-1484,2352.00,2026-03-09,captured
ORD-1051,1821.00,2026-03-10,captured
ORD-1113,1889.00,2026-03-10,captured
ORD-1175,2227.00,2026-03-10,captured
ORD-1237,2182.00,2026-03-10,captured
ORD-1299,1591.00,2026-03-10,captured
ORD-1361,1054.00,2026-03-10,captured
ORD-1423,1007.00,2026-03-10,captured
ORD-1485,2746.00,2026-03-10,captured
ORD-1052,2410.00,2026-03-11,captured
ORD-1114,3491.00,2026-03-11,captured
ORD-1176,1855.00,2026-03-11,captured
ORD-1238,3049.00,2026-03-11,captured
ORD-1300,4050.00,2026-03-11,captured
ORD-1362,4253.00,2026-03-11,captured
ORD-1424,3965.00,2026-03-11,captured
ORD-1486,649.00,2026-03-11,captured
ORD-1053,2999.00,2026-03-12,captured
ORD-1115,3471.00,2026-03-12,captured
ORD-1177,3257.00,2026-03-12,captured
ORD-1239,3683.00,2026-03-12,captured
ORD-1301,1176.00,2026-03-12,captured
ORD-1363,3345.00,2026-03-12,captured
ORD-1425,729.00,2026-03-12,captured
ORD-1487,780.00,2026-03-12,captured
ORD-1054,2627.00,2026-03-13,captured
ORD-1116,2878.00,2026-03-13,captured
ORD-1178,2926.00,2026-03-13,captured
ORD-1240,2414.00,2026-03-13,captured
ORD-1302,1679.00,2026-03-13,captured
ORD-1364,3057.00,2026-03-13,captured
ORD-1426,2782.00,2026-03-13,captured
ORD-1488,586.00,2026-03-13,captured
ORD-1056,1164.00,2026-03-17,captured
ORD-1118,4098.00,2026-03-17,captured
ORD-1180,3080.00,2026-03-17,captured
ORD-1242,3777.00,2026-03-17,captured
ORD-1304,2837.00,2026-03-17,captured
ORD-1366,2612.00,2026-03-17,captured
ORD-1428,2990.00,2026-03-17,captured
ORD-1490,1686.00,2026-03-17,captured
ORD-1057,879.00,2026-03-18,captured
ORD-1119,2197.00,2026-03-18,captured
ORD-1181,3940.00,2026-03-18,captured
ORD-1243,1279.00,2026-03-18,captured
ORD-1305,3547.00,2026-03-18,captured
ORD-1367,4460.00,2026-03-18,captured
ORD-1429,1749.00,2026-03-18,captured
ORD-1491,2246.00,2026-03-18,captured
ORD-1058,4290.00,2026-03-19,captured
ORD-1120,3973.00,2026-03-19,captured
ORD-1182,4825.00,2026-03-19,captured
ORD-1244,1132.00,2026-03-19,captured
ORD-1306,2117.00,2026-03-19,captured
ORD-1368,2319.00,2026-03-19,captured
ORD-1430,1203.00,2026-03-19,captured
ORD-1492,3447.00,2026-03-19,captured
ORD-1059,2797.00,2026-03-20,captured
ORD-1121,2203.00,2026-03-20,captured
ORD-1183,2263.00,2026-03-20,captured
ORD-1245,1437.00,2026-03-20,captured
ORD-1307,3370.00,2026-03-20,captured
ORD-1369,4406.00,2026-03-20,captured
ORD-1431,1783.00,2026-03-20,captured
ORD-1493,2541.00,2026-03-20,captured
ORD-1060,4750.00,2026-03-21,captured
ORD-1122,1430.00,2026-03-21,captured
ORD-1184,2697.00,2026-03-21,captured
ORD-1246,3497.00,2026-03-21,captured
ORD-1308,1265.00,2026-03-21,captured
ORD-1370,1043.00,2026-03-21,captured
ORD-1432,1449.00,2026-03-21,captured
ORD-1494,3325.00,2026-03-21,captured
ORD-1061,4879.00,2026-03-23,captured
ORD-1123,986.00,2026-03-23,captured
ORD-1185,3273.00,2026-03-23,captured
ORD-1247,4698.00,2026-03-23,captured
ORD-1309,1131.00,2026-03-23,captured
ORD-1371,1718.00,2026-03-23,captured
ORD-1433,625.00,2026-03-23,captured
ORD-1495,2942.00,2026-03-23,captured
