settlement_id,utr,settle_date,gross,fee,gst,net,order_id
SETL-143,UTR-21420815,2026-03-02,15053.00,275.46,49.58,14727.96,ORD-1414
SETL-143,UTR-21420815,2026-03-02,15053.00,275.46,49.58,14727.96,ORD-1476
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1043
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1105
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1167
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1229
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1291
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1353
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1415
SETL-144,UTR-14182295,2026-03-03,16735.00,306.25,55.12,16373.63,ORD-1477
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1044
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1106
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1168
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1230
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1292
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1354
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1416
SETL-145,UTR-15618636,2026-03-04,29073.00,532.03,95.76,28445.21,ORD-1478
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1045
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1107
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1169
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1231
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1293
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1355
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1417
SETL-146,UTR-27863466,2026-03-05,22186.00,406.00,73.08,21478.92,ORD-1479
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1046
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1108
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1170
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1232
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1294
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1356
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1418
SETL-147,UTR-95512782,2026-03-06,23162.00,424.28,76.37,22661.35,ORD-1480
SETL-148,UTR-58413337,2026-03-07,26530.00,485.49,87.38,25957.13,ORD-1047
SETL-148,UTR-58413337,2026-03-07,26530.00,485.49,87.38,25957.13,ORD-1109
SETL-148,UTR-58413337,2026-03-07,26530.00,485.49,87.38,25957.13,ORD-1171
SETL-148,UTR-58413337,2026-03-07,26530.00,485.49,87.38,25957.13,ORD-1233
