order_id,amount,capture_date,status
ORD-1228,4453.00,2026-02-26,captured
ORD-1290,2000.00,2026-02-26,captured
ORD-1352,1833.00,2026-02-26,captured
ORD-1414,1558.00,2026-02-26,captured
ORD-1476,1790.00,2026-02-26,captured
ORD-1043,4566.00,2026-02-27,captured
ORD-1105,3790.00,2026-02-27,captured
ORD-1167,1444.00,2026-02-27,captured
ORD-1229,515.00,2026-02-27,captured
ORD-1291,532.00,2026-02-27,captured
ORD-1353,2332.00,2026-02-27,captured
ORD-1415,853.00,2026-02-27,captured
ORD-1477,2703.00,2026-02-27,captured
ORD-1044,4855.00,2026-03-02,captured
ORD-1106,2776.00,2026-03-02,captured
ORD-1168,4498.00,2026-03-02,captured
ORD-1230,4427.00,2026-03-02,captured
ORD-1292,1727.00,2026-03-02,captured
ORD-1354,1822.00,2026-03-02,captured
ORD-1416,4816.00,2026-03-02,captured
ORD-1478,4152.00,2026-03-02,captured
ORD-1045,4002.00,2026-03-03,captured
ORD-1107,1621.00,2026-03-03,captured
ORD-1169,4317.00,2026-03-03,captured
ORD-1231,3318.00,2026-03-03,captured
ORD-1293,1911.00,2026-03-03,captured
ORD-1355,4035.00,2026-03-03,captured
ORD-1417,2453.00,2026-03-03,captured
ORD-1479,529.00,2026-03-03,captured
ORD-1046,3073.00,2026-03-04,captured
ORD-1108,4026.00,2026-03-04,captured
ORD-1170,4435.00,2026-03-04,captured
ORD-1232,1194.00,2026-03-04,captured
ORD-1294,1659.00,2026-03-04,captured
ORD-1356,4723.00,2026-03-04,captured
ORD-1418,1396.00,2026-03-04,captured
ORD-1480,2656.00,2026-03-04,captured
ORD-1047,4314.00,2026-03-05,captured
ORD-1109,2780.00,2026-03-05,captured
ORD-1171,4463.00,2026-03-05,captured
ORD-1233,1482.00,2026-03-05,captured
ORD-1295,4378.00,2026-03-05,captured
ORD-1357,3808.00,2026-03-05,captured
ORD-1419,1822.00,2026-03-05,captured
ORD-1481,3483.00,2026-03-05,captured
ORD-1048,4212.00,2026-03-06,captured
ORD-1110,3902.00,2026-03-06,captured
ORD-1172,3054.00,2026-03-06,captured
ORD-1234,3682.00,2026-03-06,captured
ORD-1296,1485.00,2026-03-06,captured
ORD-1358,3278.00,2026-03-06,captured
ORD-1420,2645.00,2026-03-06,captured
ORD-1482,3194.00,2026-03-06,captured
ORD-1049,3462.00,2026-03-07,captured
ORD-1111,3439.00,2026-03-07,captured
ORD-1173,1203.00,2026-03-07,captured
ORD-1235,2132.00,2026-03-07,captured
ORD-1297,1005.00,2026-03-07,captured
ORD-1359,3951.00,2026-03-07,captured
ORD-1421,912.00,2026-03-07,captured
ORD-1483,4981.00,2026-03-07,captured
ORD-1050,2955.00,2026-03-09,captured
ORD-1112,3616.00,2026-03-09,captured
ORD-1174,1680.00,2026-03-09,captured
ORD-1236,4416.00,2026-03-09,captured
ORD-1298,3170.00,2026-03-09,captured
ORD-1360,2103.00,2026-03-09,captured
ORD-1422,1983.00,2026-03-09,failed
ORD-1484,3150.00,2026-03-09,captured
ORD-1051,2535.00,2026-03-10,captured
ORD-1113,2390.00,2026-03-10,captured
ORD-1175,1337.00,2026-03-10,captured
ORD-1237,1962.00,2026-03-10,captured
ORD-1299,4746.00,2026-03-10,captured
ORD-1361,3421.00,2026-03-10,captured
ORD-1423,2152.00,2026-03-10,captured
ORD-1485,2502.00,2026-03-10,captured
ORD-1052,1972.00,2026-03-11,captured
ORD-1114,1736.00,2026-03-11,captured
ORD-1176,3306.00,2026-03-11,captured
ORD-1238,4054.00,2026-03-11,captured
ORD-1300,4847.00,2026-03-11,captured
ORD-1362,3109.00,2026-03-11,captured
ORD-1424,3055.00,2026-03-11,captured
ORD-1486,782.00,2026-03-11,captured
ORD-1053,2499.00,2026-03-12,captured
ORD-1115,1179.00,2026-03-12,captured
ORD-1177,2668.00,2026-03-12,captured
ORD-1239,3223.00,2026-03-12,captured
ORD-1301,4452.00,2026-03-12,captured
ORD-1363,1255.00,2026-03-12,captured
ORD-1425,2998.00,2026-03-12,captured
ORD-1487,3035.00,2026-03-12,captured
ORD-1054,1170.00,2026-03-13,captured
ORD-1116,1943.00,2026-03-13,captured
ORD-1178,4420.00,2026-03-13,captured
ORD-1240,1210.00,2026-03-13,captured
ORD-1302,1369.00,2026-03-13,captured
ORD-1364,3497.00,2026-03-13,captured
ORD-1426,4850.00,2026-03-13,captured
ORD-1488,2284.00,2026-03-13,captured
ORD-1055,2959.00,2026-03-16,captured
ORD-1117,1739.00,2026-03-16,captured
ORD-1179,1822.00,2026-03-16,captured
ORD-1241,3742.00,2026-03-16,captured
ORD-1303,965.00,2026-03-16,captured
ORD-1365,659.00,2026-03-16,captured
ORD-1427,2186.00,2026-03-16,captured
ORD-1489,3421.00,2026-03-16,captured
ORD-1057,4555.00,2026-03-18,captured
ORD-1119,2411.00,2026-03-18,captured
ORD-1181,689.00,2026-03-18,captured
ORD-1243,3788.00,2026-03-18,captured
ORD-1305,2067.00,2026-03-18,captured
ORD-1367,4257.00,2026-03-18,captured
ORD-1429,4151.00,2026-03-18,captured
ORD-1491,508.00,2026-03-18,captured
ORD-1058,3313.00,2026-03-19,captured
ORD-1120,598.00,2026-03-19,captured
ORD-1182,2181.00,2026-03-19,captured
ORD-1244,1195.00,2026-03-19,captured
ORD-1306,2768.00,2026-03-19,captured
ORD-1368,4108.00,2026-03-19,captured
ORD-1430,4596.00,2026-03-19,captured
ORD-1492,3247.00,2026-03-19,captured
ORD-1059,4176.00,2026-03-20,captured
ORD-1121,4472.00,2026-03-20,captured
ORD-1183,4827.00,2026-03-20,captured
ORD-1245,1801.00,2026-03-20,captured
ORD-1307,845.00,2026-03-20,captured
ORD-1369,648.00,2026-03-20,captured
ORD-1431,1957.00,2026-03-20,captured
ORD-1493,3626.00,2026-03-20,captured
ORD-1060,2858.00,2026-03-21,captured
ORD-1122,1993.00,2026-03-21,captured
ORD-1184,3463.00,2026-03-21,captured
ORD-1246,1892.00,2026-03-21,captured
ORD-1308,1300.00,2026-03-21,captured
ORD-1370,3648.00,2026-03-21,captured
ORD-1432,2716.00,2026-03-21,captured
ORD-1494,1187.00,2026-03-21,captured
ORD-1061,1099.00,2026-03-23,captured
ORD-1123,2652.00,2026-03-23,captured
ORD-1185,1700.00,2026-03-23,captured
ORD-1247,1540.00,2026-03-23,captured
ORD-1309,4659.00,2026-03-23,captured
ORD-1371,3215.00,2026-03-23,captured
ORD-1433,3342.00,2026-03-23,captured
ORD-1495,4388.00,2026-03-23,captured
