order_id,amount,capture_date,status
ORD-1440,3260.00,2026-01-13,captured
ORD-1007,3609.00,2026-01-14,captured
ORD-1069,4767.00,2026-01-14,captured
ORD-1131,1396.00,2026-01-14,captured
ORD-1193,1568.00,2026-01-14,captured
ORD-1255,1354.00,2026-01-14,captured
ORD-1317,4234.00,2026-01-14,captured
ORD-1379,4713.00,2026-01-14,captured
ORD-1441,2754.00,2026-01-14,captured
ORD-1008,2219.00,2026-01-15,captured
ORD-1070,3721.00,2026-01-15,captured
ORD-1132,2012.00,2026-01-15,captured
ORD-1194,569.00,2026-01-15,captured
ORD-1256,3127.00,2026-01-15,captured
ORD-1318,1412.00,2026-01-15,captured
ORD-1380,2904.00,2026-01-15,captured
ORD-1442,2297.00,2026-01-15,captured
ORD-1009,1268.00,2026-01-16,captured
ORD-1071,3535.00,2026-01-16,captured
ORD-1133,3321.00,2026-01-16,captured
ORD-1195,810.00,2026-01-16,captured
ORD-1257,820.00,2026-01-16,captured
ORD-1319,2548.00,2026-01-16,captured
ORD-1381,1534.00,2026-01-16,captured
ORD-1443,894.00,2026-01-16,captured
ORD-1010,4496.00,2026-01-17,captured
ORD-1072,4511.00,2026-01-17,captured
ORD-1134,2878.00,2026-01-17,captured
ORD-1196,2282.00,2026-01-17,captured
ORD-1258,3830.00,2026-01-17,captured
ORD-1320,2262.00,2026-01-17,captured
ORD-1382,2193.00,2026-01-17,captured
ORD-1444,1086.00,2026-01-17,captured
ORD-1011,732.00,2026-01-19,captured
ORD-1073,742.00,2026-01-19,captured
ORD-1135,1069.00,2026-01-19,captured
ORD-1197,4275.00,2026-01-19,captured
ORD-1259,1099.00,2026-01-19,captured
ORD-1321,4947.00,2026-01-19,captured
ORD-1383,1660.00,2026-01-19,captured
ORD-1445,4691.00,2026-01-19,captured
ORD-1012,3693.00,2026-01-20,captured
ORD-1074,4344.00,2026-01-20,captured
ORD-1136,1871.00,2026-01-20,captured
ORD-1198,1905.00,2026-01-20,captured
ORD-1260,3614.00,2026-01-20,captured
ORD-1322,4341.00,2026-01-20,captured
ORD-1384,4968.00,2026-01-20,captured
ORD-1446,3520.00,2026-01-20,captured
RFND-5001,-1081.00,2026-01-20,refund
ORD-1013,4045.00,2026-01-21,captured
ORD-1075,856.00,2026-01-21,captured
ORD-1137,1807.00,2026-01-21,captured
ORD-1199,4668.00,2026-01-21,captured
ORD-1261,1706.00,2026-01-21,captured
ORD-1323,3414.00,2026-01-21,captured
ORD-1385,760.00,2026-01-21,captured
ORD-1447,1806.00,2026-01-21,captured
ORD-1014,517.00,2026-01-22,captured
ORD-1076,3027.00,2026-01-22,captured
ORD-1138,2590.00,2026-01-22,captured
ORD-1200,806.00,2026-01-22,captured
ORD-1262,1524.00,2026-01-22,captured
ORD-1324,2622.00,2026-01-22,captured
ORD-1386,3089.00,2026-01-22,captured
ORD-1448,4691.00,2026-01-22,captured
ORD-1015,4148.00,2026-01-23,captured
ORD-1077,3724.00,2026-01-23,captured
ORD-1139,4820.00,2026-01-23,captured
ORD-1201,3596.00,2026-01-23,captured
ORD-1263,3292.00,2026-01-23,captured
ORD-1325,2000.00,2026-01-23,captured
ORD-1387,2182.00,2026-01-23,captured
ORD-1449,2169.00,2026-01-23,captured
ORD-1016,2681.00,2026-01-26,captured
ORD-1078,1895.00,2026-01-26,captured
ORD-1140,1877.00,2026-01-26,captured
ORD-1202,2141.00,2026-01-26,captured
ORD-1264,1439.00,2026-01-26,captured
ORD-1326,4936.00,2026-01-26,captured
ORD-1388,1959.00,2026-01-26,captured
ORD-1450,3054.00,2026-01-26,captured
ORD-1017,2374.00,2026-01-27,captured
ORD-1079,1881.00,2026-01-27,captured
ORD-1141,2735.00,2026-01-27,captured
ORD-1203,3342.00,2026-01-27,captured
ORD-1265,3596.00,2026-01-27,captured
ORD-1327,2202.00,2026-01-27,captured
ORD-1389,2948.00,2026-01-27,captured
ORD-1451,2947.00,2026-01-27,failed
ORD-1018,1337.00,2026-01-28,captured
ORD-1080,4614.00,2026-01-28,captured
ORD-1142,2912.00,2026-01-28,captured
ORD-1204,1311.00,2026-01-28,captured
ORD-1266,1127.00,2026-01-28,captured
ORD-1328,3017.00,2026-01-28,captured
ORD-1390,4044.00,2026-01-28,captured
ORD-1452,2954.00,2026-01-28,captured
ORD-1019,3100.00,2026-01-29,captured
ORD-1081,2359.00,2026-01-29,captured
ORD-1143,4224.00,2026-01-29,captured
ORD-1205,2185.00,2026-01-29,captured
ORD-1267,2332.00,2026-01-29,captured
ORD-1329,2131.00,2026-01-29,captured
ORD-1391,4903.00,2026-01-29,captured
ORD-1453,3544.00,2026-01-29,captured
ORD-1020,750.00,2026-01-30,captured
ORD-1082,600.00,2026-01-30,captured
ORD-1144,3137.00,2026-01-30,captured
ORD-1206,4046.00,2026-01-30,captured
ORD-1268,1169.00,2026-01-30,captured
ORD-1330,2518.00,2026-01-30,captured
ORD-1392,1793.00,2026-01-30,captured
ORD-1454,1853.00,2026-01-30,captured
ORD-1021,682.00,2026-01-31,captured
ORD-1083,2134.00,2026-01-31,captured
ORD-1145,4567.00,2026-01-31,captured
ORD-1207,2090.00,2026-01-31,captured
ORD-1269,2685.00,2026-01-31,captured
ORD-1331,3452.00,2026-01-31,captured
ORD-1393,897.00,2026-01-31,captured
ORD-1455,4307.00,2026-01-31,captured
ORD-1022,708.00,2026-02-02,captured
ORD-1084,4920.00,2026-02-02,captured
ORD-1146,4381.00,2026-02-02,authorized
ORD-1208,4533.00,2026-02-02,captured
ORD-1270,3489.00,2026-02-02,captured
ORD-1332,1166.00,2026-02-02,captured
ORD-1394,2525.00,2026-02-02,captured
ORD-1456,1196.00,2026-02-02,captured
ORD-1023,4935.00,2026-02-03,captured
ORD-1085,4991.00,2026-02-03,captured
ORD-1147,1435.00,2026-02-03,captured
ORD-1209,1355.00,2026-02-03,captured
ORD-1271,2921.00,2026-02-03,captured
ORD-1333,2800.00,2026-02-03,captured
ORD-1395,2569.00,2026-02-03,captured
ORD-1457,1509.00,2026-02-03,captured
ORD-1024,575.00,2026-02-04,captured
ORD-1086,2401.00,2026-02-04,captured
ORD-1148,693.00,2026-02-04,captured
ORD-1210,3695.00,2026-02-04,captured
ORD-1272,4876.00,2026-02-04,captured
ORD-1334,1232.00,2026-02-04,captured
ORD-1396,1027.00,2026-02-04,captured
ORD-1458,4710.00,2026-02-04,captured
ORD-1025,3622.00,2026-02-05,captured
ORD-1087,3813.00,2026-02-05,captured
ORD-1149,3055.00,2026-02-05,captured
ORD-1211,2925.00,2026-02-05,captured
ORD-1273,1436.00,2026-02-05,captured
ORD-1335,4169.00,2026-02-05,captured
ORD-1397,4159.00,2026-02-05,captured
ORD-1459,3590.00,2026-02-05,captured
ORD-1026,2274.00,2026-02-06,captured
ORD-1088,4708.00,2026-02-06,captured
ORD-1150,3666.00,2026-02-06,captured
ORD-1212,4629.00,2026-02-06,captured
ORD-1274,4250.00,2026-02-06,captured
ORD-1336,1241.00,2026-02-06,captured
ORD-1398,4023.00,2026-02-06,captured
ORD-1460,1944.00,2026-02-06,captured
ORD-1027,3957.00,2026-02-07,captured
ORD-1089,3316.00,2026-02-07,captured
ORD-1151,3312.00,2026-02-07,captured
ORD-1213,4594.00,2026-02-07,captured
ORD-1275,2770.00,2026-02-07,captured
ORD-1337,3276.00,2026-02-07,captured
ORD-1399,4999.00,2026-02-07,captured
ORD-1461,1776.00,2026-02-07,captured
ORD-1028,737.00,2026-02-09,captured
ORD-1090,3394.00,2026-02-09,captured
ORD-1152,3948.00,2026-02-09,captured
ORD-1214,640.00,2026-02-09,captured
ORD-1276,1382.00,2026-02-09,captured
ORD-1338,2363.00,2026-02-09,captured
ORD-1400,2549.00,2026-02-09,captured
ORD-1462,2552.00,2026-02-09,captured
ORD-1029,4822.00,2026-02-10,captured
ORD-1091,4261.00,2026-02-10,captured
ORD-1153,2040.00,2026-02-10,authorized
ORD-1215,3165.00,2026-02-10,captured
ORD-1277,874.00,2026-02-10,captured
ORD-1339,3698.00,2026-02-10,captured
ORD-1401,4934.00,2026-02-10,captured
ORD-1463,3995.00,2026-02-10,captured
ORD-1030,2316.00,2026-02-11,captured
ORD-1092,2705.00,2026-02-11,captured
ORD-1154,2616.00,2026-02-11,captured
ORD-1216,3795.00,2026-02-11,captured
ORD-1278,2922.00,2026-02-11,captured
ORD-1340,3013.00,2026-02-11,captured
ORD-1402,4099.00,2026-02-11,captured
ORD-1464,2282.00,2026-02-11,captured
ORD-1031,4087.00,2026-02-12,captured
ORD-1093,4989.00,2026-02-12,captured
ORD-1155,1390.00,2026-02-12,captured
ORD-1217,2804.00,2026-02-12,captured
ORD-1279,601.00,2026-02-12,captured
ORD-1341,836.00,2026-02-12,captured
ORD-1403,4907.00,2026-02-12,captured
ORD-1465,927.00,2026-02-12,captured
ORD-1032,4561.00,2026-02-13,captured
ORD-1094,546.00,2026-02-13,captured
ORD-1156,2576.00,2026-02-13,captured
ORD-1218,648.00,2026-02-13,captured
ORD-1280,619.00,2026-02-13,captured
ORD-1342,3180.00,2026-02-13,captured
ORD-1404,4213.00,2026-02-13,captured
ORD-1466,4555.00,2026-02-13,captured
ORD-1033,2409.00,2026-02-16,captured
ORD-1095,3643.00,2026-02-16,captured
ORD-1157,4678.00,2026-02-16,captured
ORD-1219,1785.00,2026-02-16,captured
ORD-1281,1251.00,2026-02-16,captured
ORD-1343,2030.00,2026-02-16,captured
ORD-1405,589.00,2026-02-16,captured
ORD-1467,3724.00,2026-02-16,captured
ORD-1034,3331.00,2026-02-17,captured
ORD-1096,4698.00,2026-02-17,captured
ORD-1158,2212.00,2026-02-17,captured
ORD-1220,2145.00,2026-02-17,captured
ORD-1282,3887.00,2026-02-17,captured
ORD-1344,3094.00,2026-02-17,captured
ORD-1406,3741.00,2026-02-17,captured
ORD-1468,3350.00,2026-02-17,captured
ORD-1035,2391.00,2026-02-18,captured
ORD-1097,1558.00,2026-02-18,captured
ORD-1159,4036.00,2026-02-18,captured
ORD-1221,3184.00,2026-02-18,captured
ORD-1283,1442.00,2026-02-18,captured
ORD-1345,2980.00,2026-02-18,captured
ORD-1407,3274.00,2026-02-18,captured
ORD-1469,3645.00,2026-02-18,captured
ORD-1036,2292.00,2026-02-19,captured
ORD-1098,4749.00,2026-02-19,captured
ORD-1160,670.00,2026-02-19,captured
ORD-1222,1607.00,2026-02-19,captured
ORD-1284,827.00,2026-02-19,captured
ORD-1346,2513.00,2026-02-19,captured
ORD-1408,1905.00,2026-02-19,captured
ORD-1470,4719.00,2026-02-19,captured
ORD-1037,4265.00,2026-02-20,captured
ORD-1099,2183.00,2026-02-20,captured
ORD-1161,2346.00,2026-02-20,captured
ORD-1223,3277.00,2026-02-20,captured
ORD-1285,2039.00,2026-02-20,captured
ORD-1347,3238.00,2026-02-20,captured
ORD-1409,2613.00,2026-02-20,captured
ORD-1471,1850.00,2026-02-20,captured
ORD-1038,2873.00,2026-02-21,captured
ORD-1100,3990.00,2026-02-21,captured
ORD-1162,646.00,2026-02-21,captured
ORD-1224,4016.00,2026-02-21,captured
ORD-1286,2463.00,2026-02-21,captured
ORD-1348,1326.00,2026-02-21,captured
ORD-1410,4479.00,2026-02-21,captured
ORD-1472,4958.00,2026-02-21,captured
RFND-5002,-554.00,2026-02-21,refund
ORD-1040,3909.00,2026-02-24,captured
ORD-1102,4441.00,2026-02-24,captured
ORD-1164,1699.00,2026-02-24,captured
ORD-1226,2683.00,2026-02-24,captured
ORD-1288,1827.00,2026-02-24,captured
ORD-1350,1254.00,2026-02-24,captured
ORD-1412,3913.00,2026-02-24,captured
ORD-1474,4794.00,2026-02-24,captured
ORD-1041,1319.00,2026-02-25,failed
ORD-1103,3487.00,2026-02-25,captured
ORD-1165,789.00,2026-02-25,captured
ORD-1227,1289.00,2026-02-25,captured
ORD-1289,1446.00,2026-02-25,captured
ORD-1351,2507.00,2026-02-25,captured
ORD-1413,654.00,2026-02-25,captured
ORD-1475,1240.00,2026-02-25,captured
ORD-1042,2022.00,2026-02-26,captured
ORD-1104,2137.00,2026-02-26,captured
ORD-1166,1812.00,2026-02-26,captured
ORD-1228,3606.00,2026-02-26,captured
ORD-1290,4193.00,2026-02-26,captured
ORD-1352,2303.00,2026-02-26,captured
ORD-1414,1010.00,2026-02-26,captured
ORD-1476,2590.00,2026-02-26,captured
ORD-1043,2928.00,2026-02-27,captured
ORD-1105,4634.00,2026-02-27,captured
ORD-1167,4150.00,2026-02-27,captured
ORD-1229,4986.00,2026-02-27,captured
ORD-1291,1871.00,2026-02-27,captured
ORD-1353,666.00,2026-02-27,captured
ORD-1415,3407.00,2026-02-27,captured
ORD-1477,1327.00,2026-02-27,captured
ORD-1044,1490.00,2026-03-02,captured
ORD-1106,3886.00,2026-03-02,captured
ORD-1168,4647.00,2026-03-02,captured
ORD-1230,3316.00,2026-03-02,captured
ORD-1292,2477.00,2026-03-02,captured
ORD-1354,2496.00,2026-03-02,captured
ORD-1416,1632.00,2026-03-02,captured
ORD-1478,2691.00,2026-03-02,captured
ORD-1045,3225.00,2026-03-03,captured
ORD-1107,4472.00,2026-03-03,captured
ORD-1169,3995.00,2026-03-03,captured
ORD-1231,4877.00,2026-03-03,captured
ORD-1293,1802.00,2026-03-03,captured
ORD-1355,3791.00,2026-03-03,captured
ORD-1417,1525.00,2026-03-03,captured
ORD-1479,1185.00,2026-03-03,captured
ORD-1046,4602.00,2026-03-04,captured
ORD-1108,3422.00,2026-03-04,captured
ORD-1170,4962.00,2026-03-04,captured
ORD-1232,4469.00,2026-03-04,captured
ORD-1294,1342.00,2026-03-04,captured
ORD-1356,1092.00,2026-03-04,captured
ORD-1418,1634.00,2026-03-04,captured
ORD-1480,1639.00,2026-03-04,captured
ORD-1047,3957.00,2026-03-05,captured
ORD-1109,3894.00,2026-03-05,captured
ORD-1171,2307.00,2026-03-05,captured
ORD-1233,4862.00,2026-03-05,captured
ORD-1295,4064.00,2026-03-05,captured
ORD-1357,2695.00,2026-03-05,captured
ORD-1419,2622.00,2026-03-05,captured
ORD-1481,1171.00,2026-03-05,captured
ORD-1049,2055.00,2026-03-07,captured
ORD-1111,512.00,2026-03-07,captured
ORD-1173,4193.00,2026-03-07,captured
ORD-1235,1035.00,2026-03-07,captured
ORD-1297,4947.00,2026-03-07,captured
ORD-1359,1115.00,2026-03-07,captured
ORD-1421,3758.00,2026-03-07,captured
ORD-1483,2474.00,2026-03-07,captured
ORD-1050,2985.00,2026-03-09,captured
ORD-1112,4911.00,2026-03-09,captured
ORD-1174,2328.00,2026-03-09,captured
ORD-1236,830.00,2026-03-09,captured
ORD-1298,2908.00,2026-03-09,captured
ORD-1360,676.00,2026-03-09,captured
ORD-1422,3785.00,2026-03-09,captured
ORD-1484,3632.00,2026-03-09,captured
ORD-1051,2827.00,2026-03-10,captured
ORD-1113,4924.00,2026-03-10,captured
ORD-1175,4791.00,2026-03-10,captured
ORD-1237,1193.00,2026-03-10,captured
ORD-1299,2575.00,2026-03-10,captured
ORD-1361,581.00,2026-03-10,captured
ORD-1423,1910.00,2026-03-10,captured
ORD-1485,4046.00,2026-03-10,captured
ORD-1052,4590.00,2026-03-11,captured
ORD-1114,3212.00,2026-03-11,captured
ORD-1176,751.00,2026-03-11,captured
ORD-1238,1589.00,2026-03-11,captured
ORD-1300,4407.00,2026-03-11,captured
ORD-1362,2882.00,2026-03-11,captured
ORD-1424,1231.00,2026-03-11,captured
ORD-1486,3754.00,2026-03-11,captured
ORD-1053,4639.00,2026-03-12,captured
ORD-1115,4253.00,2026-03-12,captured
ORD-1177,3735.00,2026-03-12,captured
ORD-1239,1890.00,2026-03-12,captured
ORD-1301,3076.00,2026-03-12,captured
ORD-1363,3442.00,2026-03-12,captured
ORD-1425,2413.00,2026-03-12,captured
ORD-1487,1849.00,2026-03-12,captured
ORD-1054,3722.00,2026-03-13,captured
ORD-1116,729.00,2026-03-13,captured
ORD-1178,3131.00,2026-03-13,captured
ORD-1240,1864.00,2026-03-13,captured
ORD-1302,1320.00,2026-03-13,captured
ORD-1364,4540.00,2026-03-13,captured
ORD-1426,4481.00,2026-03-13,captured
ORD-1488,3166.00,2026-03-13,captured
ORD-1055,782.00,2026-03-16,captured
ORD-1117,2380.00,2026-03-16,captured
ORD-1179,3992.00,2026-03-16,captured
ORD-1241,4909.00,2026-03-16,captured
ORD-1303,2200.00,2026-03-16,captured
ORD-1365,4340.00,2026-03-16,captured
ORD-1427,561.00,2026-03-16,captured
ORD-1489,4089.00,2026-03-16,captured
ORD-1056,4434.00,2026-03-17,captured
ORD-1118,1951.00,2026-03-17,captured
ORD-1180,981.00,2026-03-17,captured
ORD-1242,2244.00,2026-03-17,captured
ORD-1304,3100.00,2026-03-17,captured
ORD-1366,1763.00,2026-03-17,captured
ORD-1428,1954.00,2026-03-17,captured
ORD-1490,1534.00,2026-03-17,captured
ORD-1057,2488.00,2026-03-18,captured
ORD-1119,1980.00,2026-03-18,captured
ORD-1181,2946.00,2026-03-18,captured
ORD-1243,2695.00,2026-03-18,captured
ORD-1305,824.00,2026-03-18,captured
ORD-1367,1326.00,2026-03-18,captured
ORD-1429,4831.00,2026-03-18,captured
ORD-1491,4497.00,2026-03-18,captured
ORD-1058,3811.00,2026-03-19,captured
ORD-1120,1250.00,2026-03-19,captured
ORD-1182,1529.00,2026-03-19,captured
ORD-1244,3221.00,2026-03-19,captured
ORD-1306,723.00,2026-03-19,captured
ORD-1368,4607.00,2026-03-19,captured
ORD-1430,3098.00,2026-03-19,captured
ORD-1492,2236.00,2026-03-19,captured
ORD-1059,3894.00,2026-03-20,captured
ORD-1121,2591.00,2026-03-20,captured
ORD-1183,2237.00,2026-03-20,captured
ORD-1245,4644.00,2026-03-20,captured
ORD-1307,586.00,2026-03-20,captured
ORD-1369,3187.00,2026-03-20,captured
ORD-1431,4603.00,2026-03-20,captured
ORD-1493,1476.00,2026-03-20,captured
ORD-1060,1917.00,2026-03-21,captured
ORD-1122,765.00,2026-03-21,captured
ORD-1184,888.00,2026-03-21,captured
ORD-1246,2591.00,2026-03-21,captured
ORD-1308,2921.00,2026-03-21,captured
ORD-1370,1131.00,2026-03-21,captured
ORD-1432,4090.00,2026-03-21,captured
ORD-1494,4032.00,2026-03-21,captured
ORD-1061,3507.00,2026-03-23,captured
ORD-1123,1077.00,2026-03-23,captured
ORD-1185,3009.00,2026-03-23,captured
ORD-1247,3515.00,2026-03-23,captured
ORD-1309,3123.00,2026-03-23,captured
ORD-1371,4671.00,2026-03-23,captured
ORD-1433,2349.00,2026-03-23,captured
ORD-1495,4874.00,2026-03-23,captured
